wavelength,transmission
350.30674846625766,32.41695303550972
377.9141104294479,45.36082474226802
416.87116564417175,67.58304696449025
466.2576687116564,82.81786941580755
531.9018404907974,91.40893470790375
607.9754601226994,90.95074455899197
670.2453987730062,84.65063001145474
738.9570552147238,71.47766323024052
834.6625766871165,44.215349369988544
913.4969325153373,20.61855670103091
981.9018404907976,5.841924398625423
1040.7975460122698,0.45819014891179677
